	#Gene_ID	ES2050	ES569	ES2483	ES2162	ES2329	ES2431	ES2160	ES2076	ES568	ES566	ES567	ES2484	ES2341	ES2049
355	ENSG00000264501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	ENSG00000265945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	ENSG00000142657	2235	1275	2104	1983	2352	1520	2327	1074	3640	2208	2092	2017	2868	1531
358	ENSG00000271989	0	0	0	5	1	1	6	0	0	0	0	0	0	0
359	ENSG00000251503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	ENSG00000175279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	ENSG00000175279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	ENSG00000251503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	ENSG00000175279	123	61	72	109	127	74	137	18	94	62	92	99	77	76
364	ENSG00000251503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	ENSG00000251503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	ENSG00000241563	1	1	3	2	0	1	1	9	4	0	1	0	5	0
367	ENSG00000160049	381	213	281	264	341	304	357	313	419	322	329	335	555	290
368	ENSG00000203469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	ENSG00000142655	63	40	62	33	95	49	54	54	71	88	62	68	106	50
370	ENSG00000243267	0	0	0	0	0	1	0	1	0	0	0	0	0	0
371	ENSG00000130940	14	5	36	8	21	4	4	10	15	11	5	36	11	14
372	ENSG00000272078	0	1	3	2	4	1	7	7	1	2	0	4	1	2
373	ENSG00000130940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	ENSG00000225158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	ENSG00000175262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
376	ENSG00000215785	0	0	0	0	1	0	0	1	0	0	0	0	1	0
377	ENSG00000264181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	ENSG00000207213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	ENSG00000120948	1471	929	1274	1438	1169	1015	1372	890	1693	1776	1363	1332	1240	767
380	ENSG00000009724	1	6	2	6	4	3	3	2	5	0	0	1	0	0
381	ENSG00000271895	47	29	67	98	107	47	39	56	91	71	37	56	92	58
382	ENSG00000116649	235	76	196	201	247	135	197	83	378	164	221	226	350	162
383	ENSG00000171824	745	374	917	843	1051	626	758	447	1047	824	621	815	866	536
384	ENSG00000226849	1	0	2	3	2	1	0	1	1	1	1	0	1	0
385	ENSG00000230337	6	2	4	0	1	4	9	0	7	1	3	7	7	1
386	ENSG00000198793	229	110	243	216	223	180	232	113	214	175	189	242	202	156
387	ENSG00000225602	0	0	1	1	0	1	0	0	0	0	0	0	2	0
388	ENSG00000253086	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	ENSG00000271794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	ENSG00000171819	0	1	0	3	0	0	3	0	0	0	0	4	2	0
391	ENSG00000207451	0	0	1	0	0	0	0	0	0	0	0	0	0	0
392	ENSG00000238173	0	0	0	0	0	1	0	0	0	0	0	0	0	0
393	ENSG00000120942	301	134	275	212	229	169	128	211	362	229	253	189	266	172
394	ENSG00000238199	7	5	14	6	16	3	9	6	16	6	10	4	12	8
395	ENSG00000224338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396	ENSG00000204624	34	31	89	37	119	17	81	58	162	52	36	77	24	50
397	ENSG00000235643	0	0	0	0	0	1	0	0	0	0	0	2	0	0
398	ENSG00000116661	0	0	1	11	3	1	1	3	5	0	3	2	6	0
399	ENSG00000132879	63	23	55	53	150	58	67	44	92	41	34	78	144	77
400	ENSG00000116663	28	3	29	1	34	8	2	5	16	10	6	15	54	9
401	ENSG00000116670	1017	790	980	922	1236	621	1015	614	1090	1131	1265	1023	1152	766
402	ENSG00000162490	127	221	208	209	165	208	281	130	470	423	664	265	60	196
403	ENSG00000177674	549	183	722	330	586	239	352	171	284	274	261	415	637	439
404	ENSG00000215910	0	3	0	0	0	2	0	0	0	0	0	0	0	0
405	ENSG00000177553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	ENSG00000177000	41	30	32	36	45	27	59	36	106	62	37	45	53	22
407	ENSG00000215910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	ENSG00000011021	105	96	177	174	161	84	131	160	186	127	114	121	171	115
409	ENSG00000242349	1	0	2	3	0	0	2	0	2	0	0	4	4	1
410	ENSG00000175206	0	0	0	0	0	0	0	0	0	0	0	1	0	0
411	ENSG00000120937	211	3	206	11	45	20	14	12	5	5	3	126	80	96
412	ENSG00000224904	6	1	1	0	1	4	3	1	0	2	1	0	1	2
413	ENSG00000199347	0	0	0	0	0	0	2	0	0	0	0	0	0	0
414	ENSG00000201801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	ENSG00000116685	71	31	67	26	85	32	59	17	98	55	53	57	88	64
416	ENSG00000083444	641	272	426	293	588	234	274	529	235	214	316	512	1119	528
417	ENSG00000116688	583	296	526	661	568	318	460	266	674	585	572	429	598	315
418	ENSG00000270914	1	1	1	0	0	1	1	1	0	1	2	1	1	0
419	ENSG00000116691	241	151	289	202	327	142	272	151	367	267	305	303	226	175
420	ENSG00000202461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	ENSG00000243539	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	ENSG00000120949	0	0	0	0	0	0	0	0	0	3	0	0	1	0
423	ENSG00000201135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
424	ENSG00000227875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	ENSG00000028137	5	3	11	2	0	2	12	10	6	46	69	10	0	2
426	ENSG00000263676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427	ENSG00000225196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
428	ENSG00000252969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
429	ENSG00000048707	87	17	73	35	48	48	56	35	57	19	20	90	134	68
430	ENSG00000239149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	ENSG00000229484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	ENSG00000162496	255	25	608	90	137	249	90	32	32	43	34	358	133	236
433	ENSG00000221340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	ENSG00000272482	2	0	0	0	0	0	0	0	0	0	0	0	0	0
435	ENSG00000204518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436	ENSG00000226166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
437	ENSG00000188984	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	ENSG00000238771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	ENSG00000157330	66	0	24	10	18	10	4	1	6	4	0	31	29	47
440	ENSG00000116726	0	0	0	4	0	0	0	0	0	0	0	0	0	0
441	ENSG00000116721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	ENSG00000228338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443	ENSG00000204513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444	ENSG00000231103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	ENSG00000179172	17	10	25	19	21	3	22	20	19	18	13	22	16	17
446	ENSG00000120952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	ENSG00000243073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	ENSG00000187545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449	ENSG00000204510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	ENSG00000207434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	ENSG00000234064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	ENSG00000232423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	ENSG00000250894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	ENSG00000204508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	ENSG00000239810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	ENSG00000270601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457	ENSG00000250113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458	ENSG00000204505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459	ENSG00000233336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460	ENSG00000229978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461	ENSG00000236179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
462	ENSG00000179412	0	1	0	0	0	1	0	0	2	1	0	0	1	0
463	ENSG00000224199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	ENSG00000229571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465	ENSG00000204503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	ENSG00000233394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467	ENSG00000204502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	ENSG00000231219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	ENSG00000207511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
470	ENSG00000182330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	ENSG00000237700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	ENSG00000204501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	ENSG00000228229	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	ENSG00000204495	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	ENSG00000204491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	ENSG00000204488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	ENSG00000204486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478	ENSG00000204485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
479	ENSG00000224581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	ENSG00000157358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	ENSG00000204481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482	ENSG00000204480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	ENSG00000204479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	ENSG00000204478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485	ENSG00000162494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	ENSG00000259961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	ENSG00000215909	0	2	2	2	0	1	3	0	3	1	2	0	5	1
488	ENSG00000162493	841	740	877	365	340	165	403	562	788	1052	1409	765	791	536
489	ENSG00000222952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
490	ENSG00000266358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	ENSG00000237445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	ENSG00000253085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	ENSG00000116731	223	107	139	237	224	213	222	118	333	217	146	220	253	183
494	ENSG00000252151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	ENSG00000231606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	ENSG00000234593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	ENSG00000189337	51	36	64	90	114	9	38	30	128	34	43	43	49	60
498	ENSG00000235829	18	7	8	4	21	5	17	3	14	7	10	8	19	8
499	ENSG00000175147	0	0	0	0	0	0	0	0	3	2	0	0	0	0
500	ENSG00000171729	32	10	16	12	15	5	6	10	17	11	11	23	3	9
501	ENSG00000204464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	ENSG00000215720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	ENSG00000142621	15	9	19	20	4	3	13	2	14	7	15	15	16	8
504	ENSG00000233485	2	0	1	1	0	0	0	0	0	0	0	0	1	0
505	ENSG00000236045	0	0	0	0	1	0	0	0	0	0	0	0	0	0
506	ENSG00000228140	0	0	1	0	11	0	0	0	7	0	0	0	13	0
507	ENSG00000142634	32	15	31	22	38	19	31	12	13	37	22	27	56	30
508	ENSG00000162438	0	0	0	0	0	0	0	1	0	0	0	0	0	0
509	ENSG00000142615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	ENSG00000215704	0	0	0	0	1	0	0	2	0	0	0	0	1	1
511	ENSG00000132906	109	98	89	108	166	82	72	77	122	138	141	121	124	83
512	ENSG00000116138	157	76	206	148	115	109	150	166	224	76	116	211	212	157
513	ENSG00000251866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	ENSG00000272510	0	0	0	0	0	0	0	0	1	0	0	0	0	0
515	ENSG00000116771	0	7	0	4	8	2	0	0	9	2	5	0	6	0
516	ENSG00000237301	0	0	2	0	0	0	5	0	1	0	0	0	0	1
517	ENSG00000235084	42	23	62	34	60	23	46	10	64	37	42	59	62	42
518	ENSG00000252417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	ENSG00000236500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	ENSG00000197312	149	110	125	136	66	142	126	153	155	166	98	149	160	118
521	ENSG00000215695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	ENSG00000271742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	ENSG00000116786	51	36	68	53	105	14	55	16	116	62	40	78	127	67
524	ENSG00000264048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	ENSG00000237938	1	1	1	0	2	1	0	0	1	0	1	1	0	0
526	ENSG00000162461	5	2	2	6	9	4	1	4	11	0	5	15	15	10
527	ENSG00000224459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	ENSG00000162460	0	0	0	0	0	0	0	0	0	0	0	0	0	1
529	ENSG00000162458	46	10	41	10	35	45	7	21	11	12	6	43	88	29
530	ENSG00000224321	1	0	1	0	0	0	1	0	2	1	2	1	0	0
531	ENSG00000233954	142	65	172	88	122	77	139	100	172	118	123	112	199	83
532	ENSG00000178715	62	37	70	54	68	27	66	33	75	53	58	56	80	51
533	ENSG00000179743	57	78	96	127	160	74	151	79	178	182	119	85	107	85
534	ENSG00000065526	88	53	126	102	213	119	110	127	99	96	142	161	152	141
535	ENSG00000238818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	ENSG00000270620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	ENSG00000116809	121	53	103	192	218	96	170	113	177	108	171	146	196	93
538	ENSG00000234607	0	1	0	0	0	0	2	0	0	0	0	0	1	0
539	ENSG00000231353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	ENSG00000224966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	ENSG00000183888	0	13	2	3	0	3	5	0	10	6	8	2	1	1
542	ENSG00000233078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	ENSG00000173641	5	0	1	0	4	0	0	2	3	0	0	0	10	4
544	ENSG00000186510	1	0	0	0	3	0	0	0	1	0	2	1	0	0
545	ENSG00000232456	0	0	1	3	0	0	0	1	2	0	0	0	0	0
546	ENSG00000184908	22	2	8	12	6	6	3	25	6	6	5	7	16	8
547	ENSG00000185519	1	1	3	3	2	1	0	9	8	2	1	5	4	8
548	ENSG00000142627	145	101	180	52	144	96	99	190	79	132	153	103	227	102
549	ENSG00000227959	0	0	2	0	0	0	0	0	0	0	3	1	1	1
550	ENSG00000224621	0	0	0	0	0	0	0	0	0	0	0	0	1	0
551	ENSG00000142632	38	40	34	61	32	41	46	46	60	60	61	60	45	34
552	ENSG00000234166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	ENSG00000237276	0	0	0	0	0	0	0	0	2	0	0	0	0	0
554	ENSG00000204377	8	2	7	3	4	3	12	5	8	5	6	2	4	2
555	ENSG00000132881	6	4	1	7	7	13	8	5	4	5	5	3	18	8
556	ENSG00000233929	4	18	8	4	3	5	4	2	14	1	14	8	2	4
557	ENSG00000037637	289	159	264	299	428	240	232	204	382	309	221	277	354	177
558	ENSG00000055070	269	104	210	172	281	112	205	150	199	182	164	211	335	160
559	ENSG00000226457	2	0	1	1	0	3	0	1	0	1	0	0	0	1
560	ENSG00000187144	0	0	1	3	1	1	0	2	1	0	0	4	0	0
561	ENSG00000157191	207	112	260	210	238	178	205	143	225	185	138	226	529	173
562	ENSG00000226029	0	2	0	0	0	1	0	2	10	0	0	0	0	0
563	ENSG00000080947	5	1	20	19	21	19	16	12	16	10	9	20	16	7
564	ENSG00000206652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	ENSG00000261135	0	5	2	2	3	4	4	2	8	9	4	4	2	3
566	ENSG00000224174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	ENSG00000233421	0	0	0	2	0	1	0	0	0	0	1	0	0	1
568	ENSG00000268674	0	0	0	0	0	0	0	0	0	0	0	0	1	0
569	ENSG00000225710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570	ENSG00000266584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	ENSG00000219481	519	203	337	664	347	406	758	187	936	338	235	360	294	398
572	ENSG00000271732	0	0	0	0	1	0	0	0	0	0	0	0	1	0
573	ENSG00000215908	87	74	112	150	179	100	125	75	151	143	148	111	112	130
574	ENSG00000186301	0	0	0	2	0	1	2	1	0	1	2	1	1	0
575	ENSG00000207513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	ENSG00000237847	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577	ENSG00000264742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	ENSG00000236698	110	81	131	191	158	88	186	83	238	167	135	117	147	92
579	ENSG00000268869	0	0	0	0	0	1	0	1	0	0	3	1	0	0
580	ENSG00000268991	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	ENSG00000058453	33	30	30	57	51	29	69	46	32	30	16	54	35	43
582	ENSG00000207389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	ENSG00000227684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584	ENSG00000186715	0	0	1	0	0	0	1	2	0	1	0	0	0	0
585	ENSG00000223643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	ENSG00000230239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587	ENSG00000263811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
588	ENSG00000228549	0	1	0	2	4	2	0	3	1	0	0	3	0	5
589	ENSG00000238142	1	0	1	1	4	2	1	4	0	1	0	0	4	0
590	ENSG00000235241	0	0	1	0	1	0	0	1	0	1	0	0	1	0
591	ENSG00000207005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	ENSG00000272426	1	0	1	2	0	0	2	1	0	0	1	0	2	0
593	ENSG00000117122	705	203	579	488	744	342	524	354	356	381	254	537	851	578
594	ENSG00000226526	0	0	1	0	0	0	0	1	1	0	0	0	0	1
595	ENSG00000159363	169	54	135	102	141	60	106	32	150	66	65	103	195	104
596	ENSG00000117118	363	193	432	222	397	228	301	395	382	316	273	284	626	238
597	ENSG00000117115	2	7	4	0	1	0	1	31	12	5	5	0	2	14
598	ENSG00000252180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599	ENSG00000204362	0	0	0	0	0	0	0	0	0	6	0	1	0	0
600	ENSG00000142623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	ENSG00000142619	0	4	0	0	0	0	0	2	0	3	1	0	0	1
602	ENSG00000266634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	ENSG00000159339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	ENSG00000269468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	ENSG00000256049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606	ENSG00000179051	83	57	78	82	112	88	65	27	120	79	57	65	87	57
607	ENSG00000227751	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608	ENSG00000266727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	ENSG00000239020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	ENSG00000074964	83	37	70	66	76	32	61	32	177	35	48	55	79	29
611	ENSG00000236648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
612	ENSG00000117148	0	0	0	0	0	0	0	0	10	0	0	2	0	0
613	ENSG00000261781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	ENSG00000117154	1	6	5	8	12	3	1	11	18	4	12	0	1	0
615	ENSG00000230035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	ENSG00000225387	0	0	0	0	0	0	0	0	0	0	3	0	0	0
617	ENSG00000179023	15	0	0	0	0	2	0	0	0	0	6	0	2	0
618	ENSG00000235282	16	4	14	14	18	9	17	5	7	5	7	11	20	14
619	ENSG00000225478	2	0	1	0	0	0	0	1	0	0	0	0	0	0
620	ENSG00000009709	19	1	9	0	12	0	0	2	6	3	13	15	1	15
621	ENSG00000179002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	ENSG00000255275	0	0	1	0	0	1	0	0	0	0	0	0	1	0
623	ENSG00000159423	141	56	118	95	104	86	138	34	150	117	131	106	93	118
624	ENSG00000159423	1	0	0	3	0	0	0	0	2	0	0	0	0	0
625	ENSG00000265606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626	ENSG00000221662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	ENSG00000169991	1	1	3	4	8	2	3	5	4	4	2	5	4	2
628	ENSG00000272084	1	0	5	1	0	0	0	3	4	0	0	1	0	5
629	ENSG00000127481	243	94	292	225	241	206	238	304	209	107	80	293	362	253
630	ENSG00000266098	0	0	0	0	0	0	0	0	0	0	0	0	2	0
631	ENSG00000230424	1	0	2	5	2	3	2	4	6	2	3	1	4	2
632	ENSG00000127463	468	190	424	310	357	278	243	203	327	247	338	329	542	222
633	ENSG00000053372	285	162	345	309	318	188	306	74	333	306	216	239	428	117
634	ENSG00000211454	7	2	16	16	13	7	9	0	3	3	2	4	18	1
635	ENSG00000162482	1	1	6	2	13	2	7	1	2	3	1	2	0	11
636	ENSG00000270728	0	3	5	8	7	5	5	1	6	2	5	4	13	2
637	ENSG00000053371	666	281	503	488	701	383	536	318	671	560	535	502	643	440
638	ENSG00000200403	0	0	0	0	0	0	0	0	2	0	0	0	2	0
639	ENSG00000040487	186	73	217	112	168	87	144	44	175	117	105	137	264	127
640	ENSG00000265192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	ENSG00000077549	1227	565	1070	791	1251	647	900	704	1367	1080	961	970	1342	768
642	ENSG00000240490	0	0	0	0	0	0	0	0	0	0	0	1	0	0
643	ENSG00000201609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644	ENSG00000239027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645	ENSG00000235185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646	ENSG00000270136	0	0	1	1	0	0	0	0	0	0	0	0	0	0
647	ENSG00000173436	0	2	0	0	1	0	0	1	0	1	2	1	1	0
648	ENSG00000173436	248	101	276	172	295	130	251	64	241	174	132	198	404	183
649	ENSG00000173436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	ENSG00000173436	1	0	1	1	0	1	1	0	1	0	1	1	1	0
651	ENSG00000270136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	ENSG00000270136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	ENSG00000226396	178	172	220	156	267	99	220	172	279	290	327	186	260	176
654	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	1	0
656	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	1	0
657	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	ENSG00000158747	1	1	4	1	4	0	1	1	5	2	1	2	5	2
659	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
660	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
661	ENSG00000158747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
662	ENSG00000158748	0	0	0	0	0	0	2	0	0	0	0	0	0	0
663	ENSG00000162542	0	1	2	0	0	0	6	2	6	0	0	3	0	0
664	ENSG00000178828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665	ENSG00000235434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
666	ENSG00000169914	24	16	24	45	40	30	13	38	21	33	16	47	46	34
667	ENSG00000188784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
668	ENSG00000242688	0	0	0	0	0	0	0	0	0	0	0	0	0	0
669	ENSG00000188257	0	0	0	0	0	0	0	5	0	0	0	1	0	0
670	ENSG00000127472	0	0	0	0	8	0	0	0	0	0	0	0	0	0
671	ENSG00000117215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
672	ENSG00000158786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
673	ENSG00000227066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
674	ENSG00000187980	0	0	0	0	0	0	0	0	0	0	0	0	0	0
675	ENSG00000225986	1	0	2	3	5	2	2	0	6	2	2	0	4	0
676	ENSG00000162543	73	17	39	63	87	48	57	52	30	43	42	30	10	71
677	ENSG00000228105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
678	ENSG00000158816	24	4	19	36	44	15	43	19	23	22	29	31	23	31
679	ENSG00000226664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	ENSG00000236963	0	0	0	0	0	0	0	0	0	0	0	0	2	1
681	ENSG00000226487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	ENSG00000162545	53	38	72	75	94	35	55	112	153	84	44	63	78	63
683	ENSG00000090432	341	184	329	278	478	171	291	182	366	299	287	288	321	227
684	ENSG00000215520	1	0	1	1	1	0	0	0	0	0	0	1	0	0
685	ENSG00000183114	0	0	0	1	0	1	0	0	0	0	0	5	0	0
686	ENSG00000158825	0	0	0	0	0	0	0	0	0	0	0	0	0	1
687	ENSG00000158828	40	18	39	27	19	19	25	35	84	35	29	23	55	19
688	ENSG00000117242	23	13	14	15	23	15	19	11	24	15	9	23	35	19
689	ENSG00000257033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690	ENSG00000244038	2853	1272	2670	1543	3051	1474	1880	1334	2393	2027	2076	2204	4136	2145
691	ENSG00000117245	16	41	21	2	42	14	16	51	20	32	26	52	11	8
692	ENSG00000235432	0	0	0	0	0	2	0	0	0	0	0	0	0	0
693	ENSG00000189410	5	0	3	0	5	3	5	4	6	7	5	0	3	8
694	ENSG00000233069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695	ENSG00000127483	909	584	1005	1116	857	722	896	506	1262	839	816	865	963	703
696	ENSG00000203394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
697	ENSG00000075151	204	108	202	227	207	141	211	197	257	166	138	220	280	199
698	ENSG00000251914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699	ENSG00000221808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
700	ENSG00000233072	0	0	1	0	0	2	0	3	0	0	4	1	3	0
701	ENSG00000236073	0	1	0	0	0	0	0	0	0	1	0	0	0	0
702	ENSG00000235112	0	0	0	1	0	0	0	0	0	0	0	0	0	0
703	ENSG00000266867	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	ENSG00000117298	589	111	516	105	370	206	110	489	191	187	245	398	1353	364
705	ENSG00000236936	0	0	0	0	0	0	0	0	0	0	0	0	6	0
706	ENSG00000231105	0	0	0	2	0	6	5	5	0	4	0	0	3	3
707	ENSG00000236216	2	0	0	1	0	0	3	0	1	2	1	0	2	0
708	ENSG00000228823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
709	ENSG00000236009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
